id,description,name
5b1a43a7c751df3302ce52c0,"L’Assistance Publique-Hôpitaux de Paris est un établissement public de santé et le centre hospitalier universitaire - CHU - de la région Ile-de-France. Elle est le premier employeur d’Ile-de-France : 100 000 personnes - médecins, chercheurs, paramédicaux, personnels administratif et ouvrier y travaillent.
L’AP-HP regroupe 38 hôpitaux, situés à Paris, en petite couronne et en province.
L'AP-HP fonctionne avec :
- au niveau central, des instances de décision ou de consultation prévues par la loi, comme le conseil de surveillance, le directoire, la commission médicale d'établissement ou le comité technique d'établissement, ainsi que différentes directions chargées de mettre en œuvre la politique de l’établissement conduite par le directeur général.
- au niveau de chaque groupe hospitalier, des instances consultatives locales (conseil exécutif, commission locale de surveillance, commission médicale d’établissement locale, comité technique d’établissement local) et une équipe de direction qui anime la politique de l’AP-HP pour le groupe hospitalier concerné, sous l’autorité du directeur du groupe hospitalier.

L'AP-HP dispose également:
- d'une fondation, la Fondation de l'AP-HP, fondation hospitalière qui agit en lien direct avec les équipes de l'AP-HP, son unique fondateur. Un modèle innovant qui permet de soutenir l'organisation des soins, le personnel hospitalier et la recherche au sein des 38 hôpitaux qui composent l'AP-HP.
- d'une filiale ""AP-HP International"", créée en décembre 2016, et qui a pour objet de fournir des prestations de services et d'expertise au niveau international (formation, audit, conseil, participation à la gestion des services de santé notamment).",Assistance publique - Hôpitaux de Paris
5b1a41b7c751df2eed658bea,"L’Unité Mixte de Recherche 1252 SESSTIM « Sciences Economiques & Sociales de la Santé & Traitement de l’Information Médicale est le produit du rapprochement entre une précédente UMR et l’ex-Laboratoire d’Enseignement et de Recherche sur le Traitement de l’Information Médicale (LERTIM) de la Faculté de Médecine de Marseille. Suite aux évaluations menées par le HCERES, les instances d’évaluations de l’INSERM, de l’IRD et d’Aix Marseille Université, l’UMR SESSTIM a été renouvelée pour conduire son nouveau projet scientifique.

L’UMR 1252 SESSTIM (INSERM (link is external)/ IRD (link is external)/ Aix Marseille Université) regroupe trois équipes en sciences économiques, humaines et sociales (SHES) et santé publique centrées sur des applications aux cancers (Equipe CAN-BIOS), aux maladies infectieuses et addictions (Equipe SanteRCom), et sur le traitement de l’information médicale (Equipe QuanTIM). Les membres de ces équipes ont des connaissances, des compétences et une expertise dans le domaine des sciences humaines et sociales, de la recherche communautaire, des sciences économiques, de l’épidémiologie, de l’épidémiologie psychosociale, de l’anthropologie, de la sociologie, de la géographie, de la biostatistique et de l’informatique médicale.

 

L’UMR SESSTIM s’efforce de produire une recherche d’excellence, pluridisciplinaire et interdisciplinaire, en sciences humaines et sociale et en santé publique pouvant conduire à des changements dans les différents champs de la médecine prédictive, personnalisée, préemptive et participative. Les chercheurs du SESSTIM développent, ou sont associés à, des travaux de recherche tentant d’apporter des réponses pour faire face à des enjeux actuels pour la société et ses populations et contribuent à des développements méthodologiques et à des avancées méthodologiques. En termes de pathologies d’intérêts, nos travaux de recherche portent principalement sur la maladie cancéreuse et les maladies infectieuses et transmissibles. Nos questionnements portent sur des facteurs individuels, populationnels ou contextuels. Nos travaux ciblent des populations de France, ou plus largement du Nord, mais aussi du Sud, que ce soit au niveau du bassin méditerranéen ou de l’Afrique subsaharienne, principalement.",UMR 1252 SESSTIM
5b19423988ee3855fb18345c,"Dans chaque département est créé un établissement public dénommé Service Départemental d'Incendie et de Secours (SDIS). Les SDIS sont chargés de la prévention, de la protection et de la lutte contre les incendies. Ils concourent, avec les autres services et professionnels concernés, à la protection et à la lutte contre les autres accidents, sinistres et catastrophes, à l’évaluation et à la prévention des risques technologiques ou naturels ainsi qu’aux secours d’urgence.
Ainsi, de la prévention aux secours d’urgence, le SDIS de l’Indre conduit au quotidien de nombreuses missions au service des habitants du département.",Service Départemental d'Incendie et de Secours de l'INDRE
5b18fb70c751df1da631a2da,Communauté de communes,Montfort Communauté
5b18e295c751df76a4ec35c4,"Portail OpenData de la Communauté d'Agglomération de Melun Val de Seine
* EN TEST *",Communauté d'Agglomération de Melun Val de Seine
5b18de5cc751df6f80f25b51,"
L’agence de l’eau Rhin-Meuse est un établissement public du ministère chargé du développement durable. Sa zone de compétence couvre 3 régions et 8 départements (Bas-Rhin, Haut-Rhin, Moselle, Meurthe-et-Moselle dans leur totalité ; Ardennes, Haute-Marne, Meuse, Vosges en partie). L’agence de l’eau participe à la mise en œuvre des politiques nationales relatives à l’eau, qui s’inscrivent elles-mêmes dans les objectifs de l’Union européenne.

L’agence de l’eau Rhin-Meuse assure une mission d’intérêt général. Elle contribue à réduire les pollutions de l'eau de toutes origines et à protéger les ressources en eau et les milieux aquatiques :

- grâce à des interventions financières (soutien à des investissements),
- par la construction et le développement d'outils de planification,
- par la production et l’exploitation de données sur l'eau pour la connaissance, la gestion et l'évaluation.
",Agence de l'eau Rhin-Meuse
5b17e0a088ee387f8690a580,Communauté d'Agglomération Rochefort Océan,Communauté d'Agglomération Rochefort Océan
5b17dbeb88ee3869a59ebdca,"Mairie d'Anglet, Collectivité territoriale
Portail Open data de la commune d'Anglet : [https://anglet-opendatapaysbasque.opendatasoft.com/](https://anglet-opendatapaysbasque.opendatasoft.com/)",Commune d'Anglet
5b163a7c88ee385fc59a0f20,"Ariase est un site de comparaison de forfaits mobiles et box internet. Ariase accompagne les internautes dans leur choix de FAI ou opérateur mobile en s'appuyant sur des outils tels que le test de vitesse, le test d'éligibilité ADSL et fibre ou encore le test de couverture mobile.",Ariase
5b114e2bc751df46a1c1dc3a,Données ouvertes du Département de l'Allier,Département de l'Allier
5b11425c88ee387510d9dcfb,Réseau de transports du Territoire de Belfort.,Optymo - Belfort
5b1138d9c751df2618dc4662,"L’Agence ORE regroupe **tous les acteurs de la distribution d’électricité et de gaz en France** (plus de 125 entités), qui coopèrent avec un objectif commun : répondre aux nouveaux enjeux numériques de la transition énergétique. Association de service public, ses principales missions sont de : 
- Faciliter et fluidifier le fonctionnement des marchés de l’électricité et du gaz
- **Proposer une offre de données agrégées au service de la transition énergétique**, à destination des acteurs des territoires et de l'innovation

C'est dans ce cadre que l'Agence ORE met à disposition des jeux de données en open data ainsi que des datavisualisations pédagogiques.
L'Agence ORE anime également un [Forum dédié à l'open data énergie](https://www.agenceore.fr/forum-expert), afin d'animer la communauté d'experts, avec l'appui de l'écosystème des producteurs de ces données.  

- [**portail Open Data**](https://opendata.agenceore.fr/) : parmi les données disponibles, figurent les données de consommation annuelle d'électricité et de gaz à différents périmètres géographiques (communes, EPCI, départements, régions), mais aussi des données liées à la production ou aux infrastructures des réseaux, issues des membres de l'Agence ORE.
- [**Forum des experts open data électricité et gaz**](https://www.agenceore.fr/forum-expert) : pour répondre aux attentes des utilisateurs, l'Agence ORE anime ce Forum, mettant en relation l'ensemble des producteurs des données gaz et électricité en open data (Enedis, GRDF, GRTGaz, RTE, SDES (MTE), Agence ORE et d'autres encore) et les utilisateurs, sur des questions de méthodologie, de cas d'usages, de suggestions, etc. 
- [**des datavisualisations**](https://www.agenceore.fr/datavisualisations/) : l'Agence ORE propose des datavisualisations sur la consommation et la production d'électricité ou de gaz, mais aussi la cartographie des réseaux. Elle va encore plus loin en proposant un référencement unique des datavisualisations énergie en France réalisées par des acteurs nationaux ou locaux (plus de 180 liens accessibles). 
",Agence ORE
5b110a9788ee38208c6bc159,Collectivité territoriale,Mairie de Sainte-Adresse
5b10861dc751df71608f2868,"****L'Agence d'urbanisme de la région du Havre et de l'Estuaire de la Seine** est un acteur des projets, de l'aménagement, de l'attractivité et du rayonnement du territoire.**
L'Agence travaille au service des élus et de ses partenaires (voir la liste des adhérents et partenaires au lien : http://www.aurh.fr/l-agence/notre-assemblee-generale/). Elle accompagne leurs projets et leurs stratégies territoriales dans la durée, de l'émergence à la mise en oeuvre.
Elle aide les territoires à se positionner dans leur environnement local, régional et national face aux enjeux d'avenir.
L'Agence allie ses expertises d'observation, d'urbanisme et de prospective territoriale et économique.

L'AURH est une association loi 1901 créée en 1965.
Chaque année, le **programme de travail partenarial** est défini avec les partenaires adhérents qui s'entendent pour l'élaboration d'une liste de missions à réaliser par l'Agence.
En dehors de ce programme, des missions spécifiques peuvent être réalisées par l'AURH sous forme de contrat ou de convention (SCoT, PLUi, PLU, projets urbains...).
Quatre composantes majeures organisent le programme de travail
- Les observatoires
- les projets de territoire
- les projets thématiques
- la prospectives
",Agence d'Urbanisme de la Région du Havre et de l'Estuaire de la Seine
